Date,Parameter,Value
4/12/2023 12:00:00 AM,Discharge,0.659694
4/13/2023 12:00:00 AM,Discharge,0.672979
4/14/2023 12:00:00 AM,Discharge,0.694111
4/15/2023 12:00:00 AM,Discharge,0.802802
4/16/2023 12:00:00 AM,Discharge,0.852253
4/17/2023 12:00:00 AM,Discharge,0.928465
4/18/2023 12:00:00 AM,Discharge,0.986944
4/19/2023 12:00:00 AM,Discharge,1.098055
4/20/2023 12:00:00 AM,Discharge,1.192708
4/21/2023 12:00:00 AM,Discharge,1.238159
4/22/2023 12:00:00 AM,Discharge,1.379444
4/23/2023 12:00:00 AM,Discharge,1.768784
4/24/2023 12:00:00 AM,Discharge,2.162326
4/25/2023 12:00:00 AM,Discharge,2.503645
4/26/2023 12:00:00 AM,Discharge,2.960312
4/27/2023 12:00:00 AM,Discharge,4.15868
4/28/2023 12:00:00 AM,Discharge,5.199166
4/29/2023 12:00:00 AM,Discharge,12.056076
4/30/2023 12:00:00 AM,Discharge,28.354006
5/1/2023 12:00:00 AM,Discharge,34.028125
5/2/2023 12:00:00 AM,Discharge,33.832291
5/3/2023 12:00:00 AM,Discharge,31.626736
5/4/2023 12:00:00 AM,Discharge,32.950347
5/5/2023 12:00:00 AM,Discharge,28.881944
5/6/2023 12:00:00 AM,Discharge,24.342361
5/7/2023 12:00:00 AM,Discharge,23.09618
5/8/2023 12:00:00 AM,Discharge,27.36875
5/9/2023 12:00:00 AM,Discharge,32.612847
5/10/2023 12:00:00 AM,Discharge,31.509027
5/11/2023 12:00:00 AM,Discharge,23.38993
5/12/2023 12:00:00 AM,Discharge,17.973611
5/13/2023 12:00:00 AM,Discharge,12.732638
5/14/2023 12:00:00 AM,Discharge,9.757743
5/15/2023 12:00:00 AM,Discharge,5.696631
5/16/2023 12:00:00 AM,Discharge,3.740659
5/17/2023 12:00:00 AM,Discharge,2.452395
5/18/2023 12:00:00 AM,Discharge,1.156829
5/19/2023 12:00:00 AM,Discharge,3.569625
5/20/2023 12:00:00 AM,Discharge,5.411354
5/21/2023 12:00:00 AM,Discharge,4.36802
5/22/2023 12:00:00 AM,Discharge,3.921818

